	Name	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes
266	prerank	RIPK1-mediated Regulated Necrosis R-HSA-5213460	-0.5680738099562631	-1.5601356224332754	0.02564102564102564	0.11657366935540635	1.0	13/31	11.88%	FLOT2;CFLAR;UBA52;RPS27A;RRM1;STUB1;UBC;TANK;FASLG;FLOT1;CDC37;TNFRSF10B;BIRC3
267	prerank	Transcriptional Regulation By RUNX3 R-HSA-8878159	-0.4643234587191417	-1.5596431574072727	0.0	0.11632235562411967	1.0	38/95	17.04%	CDKN1A;MYC;FOXO3;RORC;UBA52;RPS27A;TEAD2;PSMF1;PSMB8;JAG1;TCF7L2;UBC;PSME1;TEAD3;TEAD4;PSMD4;NOTCH1;PSMB9;PSMB4;SNW1;PSMB1;PSMD3;PSMB7;BCL2L11;TCF7;PSMB10;CREBBP;CXXC1;CBFB;PSME2;PSMD7;PSMD12;PSMC3;TCF7L1;PSMC1;ITGAL;PSMC5;CDKN2A
268	prerank	Reelin Signaling Pathway R-HSA-8866376	0.8963013894248526	1.5562482602286647	0.045454545454545456	0.11498242432069719	1.0	4/5	6.15%	RELN;DNAAF3;SH3KBP1;VLDLR
269	prerank	Macroautophagy R-HSA-1632852	-0.46137397586780365	-1.5562005235436027	0.0	0.11951141568663354	1.0	33/114	11.51%	PLIN2;TOMM7;HSF1;UBA52;TOMM20;CSNK2A2;SQSTM1;RPS27A;RRAGD;GABARAPL1;WDR45;CHMP4B;MAP1LC3B;PRKAG2;GABARAP;LAMTOR1;RHEB;LAMTOR4;TSC1;PEX5;UBC;MTMR14;NBR1;ULK1;TOMM40;RRAGC;TOMM70;UBE2V1;TSC2;CHMP2A;ATG12;CHMP4C;RB1CC1
270	prerank	Activation Of Arylsulfatases R-HSA-1663150	0.7179546475707826	1.5548474984764158	0.046875	0.11563843404337536	1.0	6/13	7.83%	ARSJ;SUMF1;ARSB;ARSA;ARSI;STS
271	prerank	Beta Oxidation Of lauroyl-CoA To decanoyl-CoA-CoA R-HSA-77310	-0.8509758942479526	-1.5536354098551697	0.018518518518518517	0.12146012702504698	1.0	4/5	13.24%	ACADL;HADHA;HADHB;HADH
272	prerank	Axon Guidance R-HSA-422475	-0.38758808461153	-1.5535569029119027	0.0	0.12067099456124952	1.0	109/519	5.73%	RPS4Y1;RSL24D1;GAB2;IRS2;RPS28;RPL36AL;EFNA1;RPS21;RPL36;FAU;RND1;RPL35;RPS5;RHOB;RPL38;PABPC1;RPS16;RPS15;RPS29;RPL28;RPL18;EPHA2;RPL36A;RPL18A;RPLP2;RPS20;RPS13;RPS10;RPS2;RPS19;RPL37;RPL32;RPS27;RPL34;RPL8;RPL14;RPL29;RPS9;RPS14;RPL35A;RPL11;RPL31;RPL37A;RPS12;RPSA;UBA52;RPL30;RPLP0;CSNK2A2;RPL39;SCN5A;RPL10A;RPL27A;SCN1B;RPL22;RPS6;RPS17;RPL9;RPL19;RPLP1;RPL12;RPS3;MAPK3;RPS27A;CLTA;RPL5;RPL26;APH1A;RPL41;RPS11;RPS15A;COL4A4;RPS25;ALCAM;RPL13A;RPL21;RPS7;RPS3A;RPL7A;TMPRSS4;RPS23;RRAS;RPL7;RPL15;CASC3;PSMF1;RPL23A;PSMB8;RPL27;RPL23;UPF2;ANK3;EPHA7;MAPK11;ITGA5;RPL6;RPL22L1;RPL4;RPS8;RPL3;TRPC3;KCNQ3;ITGA1;RPS24;RHOC;UBC;PKN1;PFN2;RBM8A
273	prerank	Cyclin A:Cdk2-associated Events At S Phase Entry R-HSA-69656	-0.4805273632632189	-1.551850455048857	0.0	0.12157466606939242	1.0	32/84	16.64%	CDKN1A;MYC;UBA52;RPS27A;CKS1B;PSMF1;CDKN1B;PSMB8;TFDP2;RBL2;AKT3;UBC;PSME1;PSMD4;PSMB9;WEE1;CDC25B;PSMB4;PSMB1;CDK2;PSMD3;PSMB7;PSMB10;SKP1;AKT1;FZR1;PSME2;PSMD7;PSMD12;PSMC3;PSMC1;PSMC5
274	prerank	RIP-mediated NFkB Activation Via ZBP1 R-HSA-1810476	-0.6526463289586747	-1.5516915341001762	0.0	0.12104635537548757	1.0	6/17	7.73%	NFKBIA;RELA;NFKBIB;TICAM1;IKBKB;NFKB2
275	prerank	HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567	-0.46717933874752343	-1.5513554071363238	0.0	0.12052548567727155	1.0	47/113	23.95%	H2BC21;UBA52;RPS27A;H2BC3;SPIDR;H2BC13;ABRAXAS1;POLD4;MDC1;RFC2;UBC;KAT5;ABL1;UIMC1;MRE11;POLE4;CDK2;BRIP1;H2BC12;POLE;CHEK1;UBE2I;H4C15;POLD1;BRCA1;RNF168;H2BC5;POLD2;RFC5;ERCC1;RAD51;H2BC15;EXO1;H2BC4;RFC4;ARTN;XRCC3;DNA2;RAD9A;H2BC14;H2BC12L;PIAS4;RAD9B;TOPBP1;SEM1;BLM;RAD51AP1
276	prerank	Dissolution Of Fibrin Clot R-HSA-75205	0.7151814639091442	1.5510462838734724	0.044444444444444446	0.11878951185855179	1.0	5/13	6.08%	SERPINE1;S100A10;ANXA2;SERPINE2;PLAT
277	prerank	HCMV Late Events R-HSA-9610379	-0.48102733771248557	-1.5506137634622816	0.020833333333333332	0.12108196582968532	1.0	34/90	18.95%	CEBPD;PCSK1;H2BC21;H2BC3;H2BC13;CHMP4B;UBAP1;RRM1;NUP50;VPS37B;NUP98;H3C13;VPS4A;TXN2;VPS28;NUP214;NUP160;H2BC12;CHMP2A;NUP85;CHMP4C;H2AC21;NUP210;TSG101;H4C15;TPR;H2BC5;H2AC6;NUP107;H2BC15;H2BC4;VPS25;NUP133;H2AC4
278	prerank	NRAGE Signals Death Thru JNK R-HSA-193648	0.5383451315312207	1.549757883232768	0.017241379310344827	0.11940788108870633	1.0	22/57	14.04%	MAGED1;NGEF;TIAM2;ARHGEF40;RNASE1;ITSN1;ARHGEF6;PREX1;NGF;ARHGEF1;ABR;ARHGEF15;TIAM1;GNA13;ARHGEF12;ARHGEF10;MCF2L;AKAP13;ARHGEF4;FGD1;VAV1;VAV3
279	prerank	Oxidative Stress Induced Senescence R-HSA-2559580	-0.4786976920764061	-1.5486754690763447	0.0	0.12252986889754634	1.0	47/92	21.56%	PHC2;H2AJ;JUN;H2BC21;UBA52;MAPK3;RPS27A;H2BC3;H3-3B;SCMH1;MAPKAPK2;H2BC13;MAP4K4;CDKN2D;MAP2K7;MAPK11;TFDP2;H2AZ1;H3C13;UBC;TXN2;E2F3;PHC1;MAPKAPK3;H2BC12;KDM6B;MINK1;PHC3;H4C15;H2BC5;H2AC6;MAPKAPK5;H2BC15;CDKN2A;COMMD3-BMI1;H2BC4;AGO3;H2AC4;AGO4;EZH2;H2BC14;H2BC12L;H2AC20;CDKN2C;E2F1;MAP3K5;E2F2
280	prerank	Mitophagy R-HSA-5205647	-0.6265212427295079	-1.5476707471530644	0.02127659574468085	0.12314602747087117	1.0	14/28	15.28%	TOMM7;UBA52;TOMM20;CSNK2A2;SQSTM1;RPS27A;MAP1LC3B;UBC;ULK1;TOMM40;TOMM70;ATG12;TOMM22;MAP1LC3A
281	prerank	Regulation Of Innate Immune Responses To Cytosolic DNA R-HSA-3134975	-0.6502764518765299	-1.5474733294262433	0.043478260869565216	0.12294753218995849	1.0	6/15	7.79%	STING1;UBA52;RPS27A;TRIM56;UBC;IRF3
282	prerank	Negative Regulators Of DDX58/IFIH1 Signaling R-HSA-936440	-0.5743936119541448	-1.5456571208003171	0.023255813953488372	0.12403290373542043	1.0	15/35	14.95%	UBE2D3;UBA52;PCBP2;RPS27A;TRIM4;HERC5;UBC;IRF3;UBE2D2;TAX1BP1;ATG12;PDZD2;TNFAIP3;RNF125;MAVS
283	prerank	Glycosphingolipid Metabolism R-HSA-1660662	0.5714878278117882	1.5453501415920148	0.019230769230769232	0.12538560267282542	1.0	17/44	9.71%	ARSJ;GLB1;SUMF1;HEXB;ASAH1;GM2A;SMPD1;ARSB;CTSA;ARSA;HEXA;ARSI;B3GALNT1;ESYT2;STS;GLTP;SMPD3
284	prerank	DNA Methylation R-HSA-5334118	-0.5954305803606129	-1.5445763574245432	0.018867924528301886	0.12422875769155699	1.0	18/33	20.71%	H2AJ;H2BC21;H2BC3;H3-3B;H2BC13;H2AZ1;H3C13;H2BC12;H4C15;H2BC5;H2AC6;H2BC15;H2BC4;H2AC4;DNMT3A;H2BC14;H2BC12L;H2AC20
285	prerank	Cytokine Signaling In Immune System R-HSA-1280215	-0.3807626998197842	-1.544449932215581	0.0	0.1235530038084889	1.0	169/699	10.50%	MMP3;CEBPD;CDKN1A;MT2A;GBP2;SAA2;HMOX1;LCN2;CISH;MYC;NFKBIA;IFITM2;GAB2;IRS2;MAOA;CNN2;IL6R;BCL6;ICAM1;HLA-F;FOXO3;F13A1;GBP1;UBE2D3;HLA-E;STAT6;IFITM3;CD40;IRF1;JUN;IFITM1;RORC;MAP3K8;PRLR;GSTO1;UBA52;RPLP0;CD44;TNFRSF1B;PTPN12;EIF4A1;SQSTM1;MAPK3;RPS27A;LTA;RELA;RHOU;LBP;HLA-B;TNFRSF6B;PTPN2;IFIT3;TNFSF13;CXCL10;S100A9;SOCS3;EIF4A2;MAPKAPK2;HLA-A;PTK2B;MCL1;CCL20;IL18BP;IL24;IL1RL1;STAT5A;PSMF1;IL6;HERC5;TNFRSF1A;LTBR;CDKN1B;PSMB8;PML;TOX4;CCL2;GBP4;JAK1;KPNA4;IFNAR1;ISG20;MAP2K7;SP100;MAPK11;TRIM38;MAP3K3;LTB;PTPN1;NUP50;HNRNPF;NUP98;AKT3;KPNB1;IRF4;BCL2L1;CXCL8;TAB2;H3C13;UBC;IFNGR1;VIM;NFKBIB;IL12A;LIFR;CAMK2D;RAP1B;PSME1;PTPN23;IL20RA;LMNB1;PIK3R1;RAPGEF1;IL3RA;TANK;TCP1;CSF3;PSMD4;IL5;DUSP4;LIF;MX1;IKBKB;STX3;FASLG;CCL19;ALPK1;IL15RA;NFKB2;IL17RA;CTF1;IRF3;NUP214;PSMB9;PIAS1;STAT1;SOD1;TNFSF12;IFI27;CD36;EIF4E3;PSMB4;PTPN9;HLA-C;VAMP2;TNIP2;UBE2D2;FGF13;IFIT2;GSDMD;PSMB1;FLT3;S1PR1;PELI2;TNFSF18;MAPKAPK3;IL20RB;IL1R1;RPS6KA2;RELB;NUP160;PSMD3;PSMB7;UBE2V1;BCL2L11;ABL2;NOD1;CASP1;TOLLIP;NUP85
286	prerank	DDX58/IFIH1-mediated Induction Of Interferon-Alpha/Beta R-HSA-168928	-0.4937076777127769	-1.5440595139229747	0.0	0.1230432028379577	1.0	27/81	14.95%	SAA2;NFKBIA;UBE2D3;UBA52;PCBP2;RPS27A;RELA;TRIM4;HERC5;UBC;NFKBIB;TANK;IKBKB;HSP90AB1;NFKB2;IRF3;CASP10;UBE2D2;TOMM70;TAX1BP1;ATG12;PDZD2;CREBBP;IRF7;TNFAIP3;RNF125;MAVS
287	prerank	Gene Silencing By RNA R-HSA-211000	-0.44285078044182397	-1.5437283206247627	0.0	0.12238425069409309	1.0	39/107	20.71%	H2AJ;H2BC21;ANG;H2BC3;H3-3B;H2BC13;POLR2I;NUP50;NUP98;H2AZ1;H3C13;POLR2E;PIWIL1;NUP214;MYBL1;PLD6;AGO2;NUP160;H2BC12;NUP85;NUP210;H4C15;TPR;H2BC5;H2AC6;NUP107;PIWIL2;POLR2A;H2BC15;H2BC4;MOV10L1;NUP133;AGO3;H2AC4;AGO4;POLR2F;H2BC14;H2BC12L;H2AC20
288	prerank	Regulation Of Glycolysis By Fructose 2,6-Bisphosphate Metabolism R-HSA-9634600	0.7075588480766754	1.5436822914654154	0.0625	0.1260697290140093	1.0	5/12	10.05%	PRKCA;PRKACB;PFKFB4;PPP2CB;PPP2R1B
289	prerank	Regulation Of IFNG Signaling R-HSA-877312	-0.7219331594498273	-1.5424090773790966	0.0	0.12289555264658227	1.0	9/14	16.63%	PTPN2;SOCS3;JAK1;PTPN1;IFNGR1;PIAS1;STAT1;IFNG;SOCS1
290	prerank	Signaling By Receptor Tyrosine Kinases R-HSA-9006934	0.41744981135091913	1.5423039099725022	0.0	0.1263791058266158	1.0	99/496	8.17%	COL9A1;FGF1;ANOS1;IGF2;THBS3;THBS4;COL9A2;TF;FGFR3;COL9A3;CILP;FOSB;PRKCZ;SPARC;MMP9;HBEGF;COL6A3;PXDN;DNM1;SGK1;TNS3;S100B;PRKCA;PDGFC;PTN;COL6A1;RNASE1;ATP6V0A4;ITGAV;CALM1;SPINT2;THBS1;THBS2;FLRT1;FOS;FGFBP2;COL6A2;FGF9;FGFR1;CYBB;PTPRK;COL4A2;PGF;NGF;FGF18;EGR1;COL4A1;NRG1;ADAM12;FLT1;GDNF;PTPRZ1;FLRT2;CDH5;ITPR2;ITGB1;DUSP7;LAMC1;HSPB1;ATP6AP1;LAMA4;TGFA;PRKACB;TIA1;PDGFB;ATP6V1A;SPRED1;BTC;PDGFD;FGF10;MATK;SRC;SH3KBP1;HIF1A;NAB1;FGFRL1;CLTC;PDPK1;SH3GL2;KL;EGF;PLAT;PIK3R4;LLGL1;ADAM10;NCF4;PRKCD;NRP1;NCF1;PPP2CB;ESR1;TIAM1;GABRQ;ERBB4;JAK3;COL4A3;LAMA2;PCSK6;SPINT1
291	prerank	Assembly Of ORC Complex At Origin Of Replication R-HSA-68616	-0.5791983567908361	-1.5422325768393916	0.05	0.12240004483993014	1.0	20/37	20.71%	H2AJ;H2BC21;H2BC3;H3-3B;H2BC13;H2AZ1;KPNB1;H3C13;ORC4;ORC3;H2BC12;H4C15;H2BC5;H2AC6;H2BC15;H2BC4;H2AC4;H2BC14;H2BC12L;H2AC20
292	prerank	Intrinsic Pathway Of Fibrin Clot Formation R-HSA-140837	0.6227270967505956	1.5421173102718628	0.0392156862745098	0.12577831418850835	1.0	10/21	17.88%	SERPINA5;PRCP;SERPINE2;F12;PROS1;GP5;ZNF160;C1QBP;SERPIND1;SERPINC1
293	prerank	PLC Beta Mediated Events R-HSA-112043	0.5639891832681977	1.5419822207708915	0.0	0.12506613441337672	1.0	22/47	12.60%	PRKCA;CALM1;PLA2G4A;GNA15;PLCB2;ITPR2;PRKACB;PRKAR1A;CAMKK2;CAMKK1;ADCY7;PRKCD;ADCY6;ADCY4;NBEA;CAMK2A;CAMK2G;MAPK1;AHCYL1;ADCY8;ITPR1;ADCY5
294	prerank	Josephin Domain DUBs R-HSA-5689877	-0.7505790394891484	-1.5417490644490663	0.0	0.1218345389881878	1.0	6/12	9.30%	UBA52;RPS27A;UBC;RAD23A;JOSD1;RAD23B
295	prerank	Regulation Of TNFR1 Signaling R-HSA-5357905	-0.5566398513308066	-1.540136209941647	0.0	0.12271919177057664	1.0	14/35	14.39%	CFLAR;UBA52;RPS27A;RBCK1;RACK1;TNFRSF1A;UBC;TANK;IKBKB;TAX1BP1;BIRC3;CLIP3;TNFAIP3;USP4
296	prerank	Deadenylation-dependent mRNA Decay R-HSA-429914	-0.5197135795186197	-1.540106372301964	0.0	0.12200798358331141	1.0	26/56	24.36%	PABPC1;EIF4B;EIF4A1;EIF4A2;TNKS1BP1;CNOT8;DIS3;DCP2;PATL1;NT5C3B;CNOT1;CNOT7;LSM2;EXOSC2;CNOT3;EXOSC5;HBS1L;LSM3;EXOSC8;TUT7;LSM6;EXOSC7;XRN1;PAN3;LSM5;DCP1A
297	prerank	Ion Transport By P-type ATPases R-HSA-936837	0.5496747033101886	1.5379581565121736	0.0	0.12853128020467006	1.0	26/53	17.44%	SLN;ATP1B1;CALM1;ATP2B4;ATP10A;ATP1B2;FXYD2;FXYD6-FXYD2;ATP1B3;ATP1A2;ATP2A2;PLN;ATP2C1;ATP4B;CAMK2A;ATP2A3;CAMK2G;ATP2B1;ATP8B2;ATP4A;CAMK2B;ATP8B1;ATP1A4;ATP7A;FXYD4;FXYD1
298	prerank	Polymerase Switching On C-strand Of Telomere R-HSA-174411	-0.5691580248918152	-1.5358860290456835	0.0196078431372549	0.12587917032830023	1.0	13/25	22.52%	POLD4;RFC2;CTC1;TERF2;ACD;POLD1;POLD2;RFC5;RFC4;STN1;POLA1;POLA2;CHTF18
299	prerank	Epigenetic Regulation Of Gene Expression R-HSA-212165	-0.46952313645917343	-1.5356032478953856	0.0	0.1253059612988275	1.0	43/115	21.05%	POLR1E;POLR1D;H2AJ;TAF1D;PHF1;H2BC21;DEK;H2BC3;H3-3B;SAP30L;H2BC13;H2AZ1;H3C13;POLR2E;SIRT1;BAZ2A;GTF2H1;GATAD2A;SAP30BP;SAP30;H2BC12;TTF1;SIN3A;SAP18;H4C15;H2BC5;HDAC1;MTA3;H2AC6;MTA1;SUV39H1;H2BC15;H2BC4;MYO1E;H2AC4;GTF2H5;DNMT3A;POLR2F;EZH2;H2BC14;H2BC12L;H2AC20;EHMT2
300	prerank	Meiosis R-HSA-1500620	-0.47600673341750455	-1.5351210834471956	0.0	0.12518414035364508	1.0	39/86	20.71%	SUN2;H2AJ;H2BC21;SYNE2;H2BC3;H3-3B;H2BC13;SYCP1;H2AZ1;H3C13;MSH4;LMNB1;SUN1;MRE11;DIDO1;SMC3;TERF2;ACD;CDK2;H2BC12;UBE2I;H4C15;BRCA1;SYNE1;H2BC5;H2AC6;TEX12;RAD51;H2BC15;SYCE2;H2BC4;ARTN;RAD21;H2AC4;STAG2;PSMC3IP;H2BC14;H2BC12L;H2AC20
301	prerank	Endosomal/Vacuolar Pathway R-HSA-1236977	-0.7539064810956915	-1.5329837498217491	0.0625	0.12727085114975295	1.0	7/11	9.29%	HLA-F;HLA-E;CTSL;HLA-B;HLA-A;CTSS;HLA-C
302	prerank	SHC-related Events Triggered By IGF1R R-HSA-2428933	0.7100403005300976	1.5323670228816146	0.043478260869565216	0.1344899706550192	1.0	1/8	0.05%	IGF2
303	prerank	Mitotic G1 Phase And G1/S Transition R-HSA-453279	-0.42836604984004095	-1.5316751723584592	0.0	0.1280887695914219	1.0	49/147	17.04%	CDKN1A;MYC;CCND3;MCM7;UBA52;RPS27A;CKS1B;PSMF1;CDKN1B;PSMB8;CDKN2D;TFDP2;RBL2;MCM5;AKT3;UBC;ORC4;PSME1;ORC3;ABL1;PSMD4;E2F3;PSMB9;POLE4;WEE1;PSMB4;PSMB1;CDK2;PSMD3;PSMB7;LYN;PSMB10;POLE;SKP1;MCM10;PPP2R1A;AKT1;MCM8;PSME2;HDAC1;PSMD7;CCNB1;PSMD12;PSMC3;MCM3;PSMC1;CDC7;PSMC5;CDKN2A
304	prerank	Neuronal System R-HSA-112316	0.40684032180537305	1.5310531160636673	0.0	0.13519977883347625	1.0	112/386	13.71%	GABRA4;KCNS1;PRKCA;GRIK1;EPB41L2;RNASE1;LRRTM2;CALM1;KCNQ5;KCNH2;SLITRK6;GRIN2A;HSPA8;GRIK3;EPB41L3;PTPRD;GRIA3;NLGN4X;KCNN4;SYT12;GRIN2C;GNG2;KCNG2;GRIA2;PPFIA4;NRG1;PLCB2;NPTN;SLC6A12;KCNA2;GRIP2;KCNN3;NSF;MYO6;PRKACB;SHANK1;RIMS1;NRGN;ARL6IP5;SHANK3;KCNQ1;KCND2;NRXN2;PRKAR1A;SRC;PPFIBP2;HOMER2;GRIN2D;PDPK1;CACNA2D1;GABRA5;CAMKK2;GNG11;KCNA1;CAMKK1;LLGL1;SLC1A1;GLRB;ADCY7;KCNS3;CACNA2D2;KCNC1;KCNH3;ADCY6;NRXN1;GABRQ;GNAL;ERBB4;SNAP25;ACTN2;KCNJ2;PTPRF;MAPT;SIPA1L1;LRFN4;CACNA1E;ADCY4;KCNMA1;UNC13B;NBEA;GABRG3;PPFIA3;KCNK6;CAMK2A;GABRA3;KCNK9;GRIN2B;CAMK2G;MAPK1;GABRR2;ADCY8;NLGN3;GABRB2;SHANK2;DBNL;KCNMB4;SLC6A4;KCNAB3;APBA2;KCND1;ADCY5;DLG1;LRFN1;GNG7;GNB4;GNG4;KCNJ6;GRIK4;KCNQ4;KCNK16;PRKAG1;SLC22A2
305	prerank	Circadian Clock R-HSA-400253	-0.4650703238659704	-1.5304901800969524	0.0	0.12875127281088258	1.0	12/69	2.37%	KLF15;LOC102724428;NFIL3;NR1D1;NAMPT;PER1;NPAS2;UBA52;RPS27A;CRTC3;BMAL1;CSNK1E
306	prerank	Activation Of Pre-Replicative Complex R-HSA-68962	-0.568806451329321	-1.5293669144002051	0.023809523809523808	0.129044582292767	1.0	19/32	27.91%	MCM7;MCM5;ORC4;ORC3;POLE4;CDK2;POLE;MCM10;MCM8;MCM3;CDC7;CDT1;POLA1;POLA2;RPA4;SLC25A2;PRIM1;DBF4;GMNN
307	prerank	DCC Mediated Attractive Signaling R-HSA-418885	0.6855048743787837	1.526508885859714	0.03636363636363636	0.1399225704548771	1.0	7/14	13.02%	RNASE1;NTN1;DCC;SRC;ABLIM3;CDC42;PTK2
308	prerank	Role Of GTSE1 In G2/M Progression After G2 Checkpoint R-HSA-8852276	-0.482148554096941	-1.525866221363533	0.0	0.13213344816957293	1.0	22/59	16.64%	CDKN1A;UBA52;RPS27A;PSMF1;PSMB8;UBC;PSME1;PSMD4;HSP90AB1;PSMB9;PSMB4;PSMB1;PSMD3;PSMB7;PSMB10;PSME2;PSMD7;CCNB1;PSMD12;PSMC3;PSMC1;PSMC5
309	prerank	RNA Polymerase I Promoter Opening R-HSA-73728	-0.5969587674299255	-1.5257000869391228	0.017857142857142856	0.1317606653766859	1.0	18/31	20.71%	H2AJ;H2BC21;MAPK3;H2BC3;H3-3B;H2BC13;H2AZ1;H3C13;H2BC12;H4C15;H2BC5;H2AC6;H2BC15;H2BC4;H2AC4;H2BC14;H2BC12L;H2AC20
310	prerank	TICAM1, RIP1-mediated IKK Complex Recruitment R-HSA-168927	-0.6380569435983489	-1.5247023294262043	0.043478260869565216	0.13210145313294228	1.0	9/19	11.88%	UBE2D3;UBA52;RPS27A;UBC;TICAM1;IKBKB;UBE2D2;UBE2V1;BIRC3
311	prerank	Deposition Of New CENPA-containing Nucleosomes At Centromere R-HSA-606279	-0.5026861047763886	-1.5239770939977904	0.0	0.13236767627800272	1.0	25/52	21.73%	H2AJ;NPM1;H2BC21;H2BC3;H2BC13;H2AZ1;CENPX;CENPI;H2BC12;H4C15;CENPH;H2BC5;H2AC6;ITGB3BP;CENPU;H2BC15;CENPM;H2BC4;H2AC4;MIS18A;H2BC14;H2BC12L;H2AC20;CENPW;CENPN
312	prerank	HDR Thru Homologous Recombination (HRR) R-HSA-5685942	-0.4937555147030673	-1.5238279537032056	0.0	0.13186002855151943	1.0	28/66	23.95%	UBA52;RPS27A;SPIDR;POLD4;RFC2;UBC;KAT5;MRE11;POLE4;BRIP1;POLE;CHEK1;POLD1;BRCA1;POLD2;RFC5;RAD51;EXO1;RFC4;ARTN;XRCC3;DNA2;RAD9A;RAD9B;TOPBP1;SEM1;BLM;RAD51AP1
313	prerank	HS-GAG Degradation R-HSA-2024096	0.7063909920131337	1.5237626279518544	0.021739130434782608	0.1422066946072798	1.0	10/21	6.25%	SDC1;GUSB;GLB1;HSPG2;SDC3;GPC6;GPC1;SDC2;NAGLU;IDUA
314	prerank	Meiotic Recombination R-HSA-912446	-0.5285456399190468	-1.52357172687028	0.018518518518518517	0.13114944089474834	1.0	29/55	24.87%	H2AJ;H2BC21;H2BC3;H3-3B;H2BC13;H2AZ1;H3C13;MSH4;MRE11;CDK2;H2BC12;H4C15;BRCA1;H2BC5;H2AC6;RAD51;H2BC15;H2BC4;ARTN;H2AC4;PSMC3IP;H2BC14;H2BC12L;H2AC20;PRDM9;BLM;MSH5;CDK4;H2BC17
315	prerank	Pausing And Recovery Of Tat-mediated HIV Elongation R-HSA-167238	-0.5989487399328112	-1.5231809678085575	0.023255813953488372	0.13093188957452992	1.0	17/31	24.17%	GTF2F1;SUPT5H;POLR2I;SSRP1;ELL;NELFE;POLR2E;SUPT4H1;CDK9;NELFCD;SUPT16H;POLR2A;ELOB;POLR2F;POLR2C;NELFB;ELOC
316	prerank	Negative Regulation Of NMDA Receptor-Mediated Neuronal Transmission R-HSA-9617324	0.6636951572484844	1.5211966315774457	0.061224489795918366	0.14497731297315208	1.0	14/21	21.20%	CALM1;GRIN2A;GRIN2C;GRIN2D;LLGL1;ACTN2;CAMK2A;GRIN2B;CAMK2G;DLG1;CAMK2B;GPRIN1;MPP2;MPP3
317	prerank	RHO GTPases Activate NADPH Oxidases R-HSA-5668599	0.6183528034265406	1.5205144510739286	0.037037037037037035	0.14508300309271183	1.0	10/24	7.04%	PRKCZ;PRKCA;RNASE1;CYBB;RAC2;S100A8;PIK3R4;NCF4;PRKCD;NCF1
318	prerank	RUNX1 Regulates Transcription Of Genes Involved In Differentiation Of Myeloid Cells R-HSA-8939246	-0.795617461195583	-1.5199166270591993	0.02040816326530612	0.13408977752883414	1.0	5/7	14.27%	LGALS3;RUNX2;CREBBP;CSF2;CBFB
319	prerank	Phase 2 - Plateau Phase R-HSA-5576893	0.6556925524073552	1.5188255583030563	0.06818181818181818	0.14626525744333785	1.0	8/15	17.19%	KCNE5;KCNQ1;AKAP9;CACNA2D2;CACNA1C;KCNE1;CACNG8;CACNG7
320	prerank	PI-3K cascade:FGFR1 R-HSA-5654689	0.6691621104655392	1.5188100884232796	0.03773584905660377	0.14529015572704893	1.0	5/21	5.86%	FGF1;FGF9;FGFR1;FGF10;KL
321	prerank	GAB1 Signalosome R-HSA-180292	0.6723301963487125	1.5158349180671924	0.0196078431372549	0.14785499101225968	1.0	6/17	6.02%	HBEGF;PXDN;TGFA;BTC;SRC;EGF
322	prerank	Signaling By Interleukins R-HSA-449147	-0.38832158627440083	-1.5144538665441085	0.0	0.14111170591251004	1.0	113/452	10.42%	MMP3;CEBPD;CDKN1A;SAA2;HMOX1;LCN2;CISH;MYC;NFKBIA;GAB2;IRS2;MAOA;CNN2;IL6R;BCL6;ICAM1;FOXO3;F13A1;STAT6;JUN;RORC;MAP3K8;GSTO1;UBA52;RPLP0;TNFRSF1B;PTPN12;SQSTM1;MAPK3;RPS27A;RELA;RHOU;LBP;PTPN2;CXCL10;S100A9;SOCS3;MAPKAPK2;PTK2B;MCL1;CCL20;IL18BP;IL24;IL1RL1;STAT5A;PSMF1;IL6;TNFRSF1A;PSMB8;TOX4;CCL2;JAK1;MAP2K7;MAPK11;MAP3K3;HNRNPF;IRF4;BCL2L1;CXCL8;TAB2;H3C13;UBC;VIM;NFKBIB;IL12A;LIFR;RAP1B;PSME1;PTPN23;IL20RA;LMNB1;PIK3R1;RAPGEF1;IL3RA;TANK;TCP1;CSF3;PSMD4;IL5;DUSP4;LIF;IKBKB;STX3;FASLG;CCL19;ALPK1;IL15RA;NFKB2;IL17RA;CTF1;PSMB9;STAT1;SOD1;CD36;PSMB4;PTPN9;VAMP2;TNIP2;FGF13;GSDMD;PSMB1;S1PR1;PELI2;MAPKAPK3;IL20RB;IL1R1;RPS6KA2;PSMD3;PSMB7;UBE2V1;NOD1;CASP1;TOLLIP
323	prerank	MAPK1 (ERK2) Activation R-HSA-112411	-0.7609750586622397	-1.5136323781099406	0.027777777777777776	0.14118053587396165	1.0	4/9	9.95%	IL6R;IL6;JAK1;MAP2K2
324	prerank	Regulation Of FOXO Transcriptional Activity By Acetylation R-HSA-9617629	-0.7356891937705522	-1.5131898420425554	0.03636363636363636	0.14070739240793892	1.0	6/10	11.95%	TXNIP;FOXO3;TXN2;SIRT1;FOXO4;CREBBP
